,Open,High,Low,Close,Volume
2013-07-09,1230000.0,1250000.0,1229000.0,1237000.0,386124.0
2013-07-10,1245000.0,1252000.0,1237000.0,1248000.0,301283.0
2013-07-11,1251000.0,1312000.0,1251000.0,1312000.0,404753.0
2013-07-12,1320000.0,1324000.0,1301000.0,1312000.0,216635.0
2013-07-15,1315000.0,1319000.0,1285000.0,1313000.0,191734.0
2013-07-16,1318000.0,1321000.0,1290000.0,1298000.0,184982.0
2013-07-17,1301000.0,1330000.0,1286000.0,1320000.0,244977.0
2013-07-18,1325000.0,1325000.0,1292000.0,1292000.0,310115.0
2013-07-19,1288000.0,1295000.0,1264000.0,1273000.0,314356.0
2013-07-22,1280000.0,1289000.0,1265000.0,1273000.0,203297.0
2013-07-23,1273000.0,1307000.0,1272000.0,1307000.0,238050.0
2013-07-24,1307000.0,1317000.0,1295000.0,1315000.0,170921.0
2013-07-25,1317000.0,1322000.0,1308000.0,1315000.0,167901.0
2013-07-26,1314000.0,1319000.0,1299000.0,1303000.0,223511.0
2013-07-29,1291000.0,1300000.0,1279000.0,1283000.0,231641.0
2013-07-30,1277000.0,1295000.0,1277000.0,1290000.0,177626.0
2013-07-31,1280000.0,1290000.0,1279000.0,1280000.0,252627.0
2013-08-01,1285000.0,1288000.0,1274000.0,1280000.0,173483.0
2013-08-02,1293000.0,1300000.0,1282000.0,1286000.0,223280.0
2013-08-05,1283000.0,1283000.0,1274000.0,1274000.0,159044.0
2013-08-06,1245000.0,1272000.0,1245000.0,1254000.0,288645.0
2013-08-07,1237000.0,1240000.0,1222000.0,1222000.0,313458.0
2013-08-08,1213000.0,1235000.0,1213000.0,1217000.0,353078.0
2013-08-09,1229000.0,1241000.0,1220000.0,1230000.0,240397.0
2013-08-12,1230000.0,1248000.0,1225000.0,1232000.0,197482.0
2013-08-13,1244000.0,1290000.0,1242000.0,1290000.0,383726.0
2013-08-14,1289000.0,1300000.0,1285000.0,1300000.0,259081.0
2013-08-16,1286000.0,1301000.0,1282000.0,1295000.0,227716.0
2013-08-19,1286000.0,1296000.0,1280000.0,1286000.0,129471.0
2013-08-20,1296000.0,1305000.0,1269000.0,1269000.0,280970.0
2013-08-21,1265000.0,1282000.0,1256000.0,1256000.0,242113.0
2013-08-22,1250000.0,1267000.0,1245000.0,1255000.0,234154.0
2013-08-23,1280000.0,1300000.0,1271000.0,1295000.0,342551.0
2013-08-26,1301000.0,1305000.0,1296000.0,1300000.0,219446.0
2013-08-27,1307000.0,1309000.0,1295000.0,1304000.0,176957.0
2013-08-28,1284000.0,1310000.0,1284000.0,1309000.0,187347.0
2013-08-29,1317000.0,1348000.0,1314000.0,1344000.0,325666.0
2013-08-30,1360000.0,1368000.0,1351000.0,1368000.0,341449.0
2013-09-02,1368000.0,1371000.0,1350000.0,1351000.0,191602.0
2013-09-03,1364000.0,1364000.0,1326000.0,1337000.0,229903.0
2013-09-04,1330000.0,1354000.0,1321000.0,1340000.0,207792.0
2013-09-05,1370000.0,1371000.0,1358000.0,1365000.0,290193.0
2013-09-06,1370000.0,1375000.0,1358000.0,1369000.0,233279.0
2013-09-09,1371000.0,1375000.0,1363000.0,1373000.0,185127.0
2013-09-10,1369000.0,1396000.0,1368000.0,1396000.0,290826.0
2013-09-11,1398000.0,1402000.0,1385000.0,1402000.0,266142.0
2013-09-12,1405000.0,1424000.0,1395000.0,1410000.0,435485.0
2013-09-13,1409000.0,1410000.0,1396000.0,1406000.0,245402.0
2013-09-16,1423000.0,1425000.0,1411000.0,1425000.0,233228.0
2013-09-17,1420000.0,1420000.0,1381000.0,1386000.0,342007.0
2013-09-23,1365000.0,1381000.0,1353000.0,1360000.0,437785.0
2013-09-24,1342000.0,1379000.0,1338000.0,1373000.0,301787.0
2013-09-25,1367000.0,1374000.0,1351000.0,1364000.0,205549.0
2013-09-26,1364000.0,1372000.0,1356000.0,1372000.0,204451.0
2013-09-27,1375000.0,1377000.0,1363000.0,1366000.0,226580.0
2013-09-30,1366000.0,1382000.0,1360000.0,1367000.0,229965.0
2013-10-01,1380000.0,1383000.0,1360000.0,1382000.0,185449.0
2013-10-02,1398000.0,1425000.0,1390000.0,1418000.0,347400.0
2013-10-04,1438000.0,1442000.0,1414000.0,1418000.0,311303.0
2013-10-07,1437000.0,1437000.0,1425000.0,1436000.0,203974.0
2013-10-08,1417000.0,1433000.0,1417000.0,1430000.0,201983.0
2013-10-10,1421000.0,1432000.0,1421000.0,1430000.0,268611.0
2013-10-11,1440000.0,1447000.0,1436000.0,1443000.0,216865.0
2013-10-14,1448000.0,1449000.0,1438000.0,1438000.0,147119.0
2013-10-15,1450000.0,1457000.0,1445000.0,1457000.0,199231.0
2013-10-16,1469000.0,1469000.0,1445000.0,1450000.0,155969.0
2013-10-17,1460000.0,1468000.0,1454000.0,1463000.0,180063.0
2013-10-18,1472000.0,1475000.0,1463000.0,1472000.0,155832.0
2013-10-21,1475000.0,1489000.0,1454000.0,1464000.0,142247.0
2013-10-22,1460000.0,1460000.0,1434000.0,1455000.0,240518.0
2013-10-23,1464000.0,1464000.0,1436000.0,1442000.0,171450.0
2013-10-24,1431000.0,1449000.0,1429000.0,1449000.0,178132.0
2013-10-25,1450000.0,1452000.0,1433000.0,1449000.0,134204.0
2013-10-28,1465000.0,1485000.0,1458000.0,1482000.0,224380.0
2013-10-29,1490000.0,1490000.0,1478000.0,1490000.0,203650.0
2013-10-30,1485000.0,1500000.0,1484000.0,1500000.0,208792.0
2013-10-31,1498000.0,1502000.0,1465000.0,1465000.0,246452.0
2013-11-01,1490000.0,1500000.0,1468000.0,1500000.0,222958.0
2013-11-04,1492000.0,1502000.0,1489000.0,1499000.0,217313.0
2013-11-05,1502000.0,1502000.0,1472000.0,1485000.0,159816.0
2013-11-06,1498000.0,1498000.0,1449000.0,1451000.0,232847.0
2013-11-07,1451000.0,1454000.0,1425000.0,1437000.0,254069.0
2013-11-08,1411000.0,1428000.0,1407000.0,1410000.0,271861.0
2013-11-11,1425000.0,1434000.0,1409000.0,1428000.0,170657.0
2013-11-12,1440000.0,1466000.0,1436000.0,1456000.0,194071.0
2013-11-13,1445000.0,1449000.0,1419000.0,1419000.0,184197.0
2013-11-14,1455000.0,1455000.0,1424000.0,1424000.0,202206.0
2013-11-15,1434000.0,1462000.0,1432000.0,1462000.0,166410.0
2013-11-18,1470000.0,1476000.0,1465000.0,1474000.0,127102.0
2013-11-19,1483000.0,1489000.0,1477000.0,1489000.0,163453.0
2013-11-20,1473000.0,1487000.0,1464000.0,1470000.0,162777.0
2013-11-21,1472000.0,1472000.0,1432000.0,1440000.0,178910.0
2013-11-22,1441000.0,1456000.0,1431000.0,1450000.0,169351.0
2013-11-25,1451000.0,1472000.0,1451000.0,1465000.0,130704.0
2013-11-26,1458000.0,1479000.0,1455000.0,1479000.0,170059.0
2013-11-27,1467000.0,1476000.0,1460000.0,1470000.0,185147.0
2013-11-28,1480000.0,1494000.0,1479000.0,1494000.0,212804.0
2013-11-29,1499000.0,1499000.0,1485000.0,1494000.0,126113.0
2013-12-02,1500000.0,1503000.0,1467000.0,1467000.0,148023.0
2013-12-03,1464000.0,1478000.0,1457000.0,1461000.0,136852.0
2013-12-04,1450000.0,1453000.0,1431000.0,1432000.0,201665.0
2013-12-05,1433000.0,1446000.0,1422000.0,1440000.0,192613.0
2013-12-06,1454000.0,1454000.0,1428000.0,1428000.0,181010.0
2013-12-09,1440000.0,1454000.0,1440000.0,1454000.0,134392.0
2013-12-10,1441000.0,1451000.0,1431000.0,1440000.0,152937.0
2013-12-11,1426000.0,1444000.0,1416000.0,1420000.0,206666.0
2013-12-12,1396000.0,1410000.0,1396000.0,1410000.0,291737.0
2013-12-13,1410000.0,1411000.0,1390000.0,1390000.0,195188.0
2013-12-16,1391000.0,1404000.0,1383000.0,1400000.0,177724.0
2013-12-17,1417000.0,1417000.0,1393000.0,1395000.0,147590.0
2013-12-18,1405000.0,1410000.0,1394000.0,1401000.0,212452.0
2013-12-19,1418000.0,1434000.0,1418000.0,1427000.0,199953.0
2013-12-20,1413000.0,1427000.0,1413000.0,1427000.0,167946.0
2013-12-23,1437000.0,1438000.0,1429000.0,1433000.0,212023.0
2013-12-24,1430000.0,1432000.0,1415000.0,1415000.0,218596.0
2013-12-26,1408000.0,1415000.0,1401000.0,1408000.0,244608.0
2013-12-27,1410000.0,1411000.0,1395000.0,1396000.0,206689.0
2013-12-30,1396000.0,1397000.0,1360000.0,1372000.0,335704.0
2014-01-02,1348000.0,1355000.0,1302000.0,1309000.0,617253.0
2014-01-03,1300000.0,1311000.0,1287000.0,1296000.0,526003.0
2014-01-06,1303000.0,1320000.0,1296000.0,1307000.0,393286.0
2014-01-07,1300000.0,1318000.0,1295000.0,1304000.0,373287.0
2014-01-08,1300000.0,1304000.0,1287000.0,1291000.0,388809.0
2014-01-09,1307000.0,1307000.0,1275000.0,1275000.0,409353.0
2014-01-10,1275000.0,1286000.0,1272000.0,1272000.0,361707.0
2014-01-13,1283000.0,1297000.0,1273000.0,1295000.0,326391.0
2014-01-14,1297000.0,1330000.0,1290000.0,1313000.0,293931.0
2014-01-15,1330000.0,1331000.0,1298000.0,1299000.0,232790.0
2014-01-16,1300000.0,1310000.0,1293000.0,1301000.0,193938.0
2014-01-17,1301000.0,1315000.0,1292000.0,1292000.0,253267.0
2014-01-20,1305000.0,1319000.0,1296000.0,1316000.0,172946.0
2014-01-21,1315000.0,1327000.0,1311000.0,1324000.0,151128.0
2014-01-22,1314000.0,1328000.0,1312000.0,1328000.0,212766.0
2014-01-23,1316000.0,1322000.0,1299000.0,1299000.0,204249.0
2014-01-24,1300000.0,1318000.0,1291000.0,1307000.0,279010.0
2014-01-27,1293000.0,1304000.0,1285000.0,1292000.0,266169.0
2014-01-28,1273000.0,1293000.0,1273000.0,1283000.0,232020.0
2014-01-29,1280000.0,1288000.0,1277000.0,1280000.0,330334.0
2014-02-03,1286000.0,1288000.0,1271000.0,1272000.0,321830.0
2014-02-04,1263000.0,1263000.0,1249000.0,1249000.0,319264.0
2014-02-05,1245000.0,1255000.0,1234000.0,1237000.0,293599.0
2014-02-06,1245000.0,1267000.0,1240000.0,1259000.0,267603.0
2014-02-07,1275000.0,1279000.0,1263000.0,1275000.0,194726.0
2014-02-10,1271000.0,1281000.0,1262000.0,1277000.0,153510.0
2014-02-11,1281000.0,1315000.0,1272000.0,1311000.0,248726.0
2014-02-12,1331000.0,1331000.0,1305000.0,1307000.0,198971.0
2014-02-13,1300000.0,1320000.0,1290000.0,1298000.0,116058.0
2014-02-14,1296000.0,1308000.0,1292000.0,1301000.0,123941.0
2014-02-17,1292000.0,1306000.0,1280000.0,1285000.0,187067.0
2014-02-18,1285000.0,1299000.0,1282000.0,1295000.0,117552.0
2014-02-19,1300000.0,1300000.0,1280000.0,1290000.0,122225.0
2014-02-20,1290000.0,1296000.0,1281000.0,1286000.0,175608.0
2014-02-21,1333000.0,1333000.0,1300000.0,1330000.0,284786.0
2014-02-24,1334000.0,1345000.0,1321000.0,1328000.0,145427.0
2014-02-25,1332000.0,1340000.0,1326000.0,1334000.0,174598.0
2014-02-26,1337000.0,1343000.0,1325000.0,1342000.0,248448.0
2014-02-27,1335000.0,1342000.0,1330000.0,1341000.0,157554.0
2014-02-28,1337000.0,1349000.0,1332000.0,1349000.0,273376.0
2014-03-03,1336000.0,1340000.0,1321000.0,1325000.0,240757.0
2014-03-04,1320000.0,1329000.0,1315000.0,1315000.0,152946.0
2014-03-05,1335000.0,1341000.0,1330000.0,1330000.0,147077.0
2014-03-06,1329000.0,1329000.0,1310000.0,1326000.0,170873.0
2014-03-07,1339000.0,1339000.0,1329000.0,1339000.0,150913.0
2014-03-10,1320000.0,1330000.0,1317000.0,1320000.0,172896.0
2014-03-11,1320000.0,1327000.0,1309000.0,1322000.0,173761.0
2014-03-12,1320000.0,1320000.0,1293000.0,1294000.0,250605.0
2014-03-13,1294000.0,1313000.0,1290000.0,1290000.0,231491.0
2014-03-14,1270000.0,1285000.0,1270000.0,1275000.0,215450.0
2014-03-17,1275000.0,1276000.0,1258000.0,1266000.0,175190.0
2014-03-18,1270000.0,1283000.0,1266000.0,1278000.0,202568.0
2014-03-19,1280000.0,1285000.0,1268000.0,1269000.0,151152.0
2014-03-20,1270000.0,1272000.0,1262000.0,1262000.0,116449.0
2014-03-21,1269000.0,1273000.0,1262000.0,1273000.0,158403.0
2014-03-24,1260000.0,1274000.0,1259000.0,1273000.0,140460.0
2014-03-25,1269000.0,1270000.0,1241000.0,1247000.0,271159.0
2014-03-26,1269000.0,1290000.0,1248000.0,1285000.0,344853.0
2014-03-27,1290000.0,1333000.0,1285000.0,1333000.0,408861.0
2014-03-28,1320000.0,1338000.0,1320000.0,1335000.0,212358.0
2014-03-31,1345000.0,1345000.0,1322000.0,1343000.0,263956.0
2014-04-01,1345000.0,1345000.0,1331000.0,1339000.0,188505.0
2014-04-02,1350000.0,1357000.0,1343000.0,1357000.0,261353.0
2014-04-03,1351000.0,1395000.0,1351000.0,1390000.0,379847.0
2014-04-04,1377000.0,1397000.0,1377000.0,1380000.0,237503.0
2014-04-07,1397000.0,1397000.0,1374000.0,1397000.0,214199.0
2014-04-08,1387000.0,1399000.0,1375000.0,1394000.0,211705.0
2014-04-09,1394000.0,1395000.0,1364000.0,1371000.0,319538.0
2014-04-10,1369000.0,1380000.0,1360000.0,1380000.0,198164.0
2014-04-11,1362000.0,1368000.0,1359000.0,1365000.0,210119.0
2014-04-14,1365000.0,1386000.0,1365000.0,1370000.0,184003.0
2014-04-15,1386000.0,1387000.0,1369000.0,1370000.0,217282.0
2014-04-16,1370000.0,1392000.0,1363000.0,1380000.0,184216.0
2014-04-17,1376000.0,1380000.0,1366000.0,1370000.0,144637.0
2014-04-18,1370000.0,1379000.0,1370000.0,1378000.0,155164.0
2014-04-21,1379000.0,1386000.0,1375000.0,1380000.0,63681.0
2014-04-22,1374000.0,1384000.0,1371000.0,1375000.0,121524.0
2014-04-23,1394000.0,1395000.0,1382000.0,1389000.0,188868.0
2014-04-24,1409000.0,1409000.0,1399000.0,1407000.0,209530.0
2014-04-25,1420000.0,1428000.0,1398000.0,1399000.0,303875.0
2014-04-28,1404000.0,1406000.0,1382000.0,1388000.0,188408.0
2014-04-29,1389000.0,1395000.0,1351000.0,1360000.0,217646.0
2014-04-30,1380000.0,1381000.0,1326000.0,1343000.0,300427.0
2014-05-02,1354000.0,1359000.0,1344000.0,1346000.0,274613.0
2014-05-07,1350000.0,1356000.0,1340000.0,1344000.0,282384.0
2014-05-08,1355000.0,1355000.0,1344000.0,1350000.0,268937.0
2014-05-09,1356000.0,1358000.0,1326000.0,1335000.0,262749.0
2014-05-12,1336000.0,1395000.0,1332000.0,1388000.0,318059.0
2014-05-13,1388000.0,1425000.0,1388000.0,1400000.0,241902.0
2014-05-14,1409000.0,1415000.0,1401000.0,1415000.0,220222.0
2014-05-15,1414000.0,1419000.0,1403000.0,1410000.0,134506.0
2014-05-16,1400000.0,1437000.0,1399000.0,1428000.0,285763.0
2014-05-19,1428000.0,1450000.0,1408000.0,1448000.0,324514.0
2014-05-20,1445000.0,1454000.0,1435000.0,1451000.0,260511.0
2014-05-21,1435000.0,1450000.0,1435000.0,1441000.0,171848.0
2014-05-22,1441000.0,1448000.0,1426000.0,1426000.0,190550.0
2014-05-23,1405000.0,1428000.0,1405000.0,1428000.0,170007.0
2014-05-26,1420000.0,1432000.0,1415000.0,1422000.0,74164.0
2014-05-27,1417000.0,1423000.0,1403000.0,1407000.0,94845.0
2014-05-28,1419000.0,1435000.0,1409000.0,1433000.0,163422.0
2014-05-29,1450000.0,1465000.0,1440000.0,1460000.0,247739.0
2014-05-30,1470000.0,1482000.0,1443000.0,1443000.0,308192.0
2014-06-02,1443000.0,1458000.0,1439000.0,1455000.0,143857.0
2014-06-03,1484000.0,1495000.0,1465000.0,1470000.0,333557.0
2014-06-05,1466000.0,1480000.0,1450000.0,1457000.0,259209.0
2014-06-09,1470000.0,1473000.0,1402000.0,1409000.0,440411.0
2014-06-10,1421000.0,1438000.0,1405000.0,1436000.0,169979.0
2014-06-11,1412000.0,1430000.0,1412000.0,1422000.0,165436.0
2014-06-12,1430000.0,1430000.0,1401000.0,1413000.0,250937.0
2014-06-13,1402000.0,1404000.0,1363000.0,1367000.0,370097.0
2014-06-16,1380000.0,1382000.0,1362000.0,1374000.0,289873.0
2014-06-17,1360000.0,1378000.0,1351000.0,1374000.0,225971.0
2014-06-18,1373000.0,1376000.0,1356000.0,1358000.0,215254.0
2014-06-19,1345000.0,1349000.0,1320000.0,1323000.0,432774.0
2014-06-20,1330000.0,1330000.0,1296000.0,1301000.0,443885.0
2014-06-23,1321000.0,1332000.0,1316000.0,1322000.0,234653.0
2014-06-24,1340000.0,1354000.0,1332000.0,1345000.0,234769.0
2014-06-25,1330000.0,1333000.0,1318000.0,1320000.0,202653.0
2014-06-26,1309000.0,1343000.0,1307000.0,1325000.0,237442.0
2014-06-27,1307000.0,1319000.0,1306000.0,1311000.0,173942.0
2014-06-30,1310000.0,1324000.0,1309000.0,1322000.0,163551.0
2014-07-01,1308000.0,1314000.0,1301000.0,1310000.0,171020.0
2014-07-02,1317000.0,1331000.0,1306000.0,1330000.0,216132.0
2014-07-03,1336000.0,1336000.0,1316000.0,1318000.0,150409.0
2014-07-04,1322000.0,1326000.0,1303000.0,1306000.0,118595.0
2014-07-07,1291000.0,1301000.0,1290000.0,1292000.0,170513.0
2014-07-08,1294000.0,1319000.0,1287000.0,1295000.0,240615.0
2014-07-09,1287000.0,1308000.0,1283000.0,1308000.0,228341.0
2014-07-10,1308000.0,1311000.0,1302000.0,1306000.0,175227.0
2014-07-11,1300000.0,1302000.0,1282000.0,1284000.0,214869.0
2014-07-14,1298000.0,1300000.0,1286000.0,1286000.0,141275.0
2014-07-15,1300000.0,1323000.0,1297000.0,1320000.0,238572.0
2014-07-16,1313000.0,1323000.0,1311000.0,1321000.0,181903.0
2014-07-17,1326000.0,1335000.0,1320000.0,1330000.0,214276.0
2014-07-18,1315000.0,1343000.0,1314000.0,1343000.0,194732.0
2014-07-21,1349000.0,1360000.0,1343000.0,1353000.0,161154.0
2014-07-22,1348000.0,1358000.0,1345000.0,1348000.0,123362.0
2014-07-23,1354000.0,1357000.0,1335000.0,1338000.0,128003.0
2014-07-24,1350000.0,1358000.0,1331000.0,1355000.0,160111.0
2014-07-25,1346000.0,1355000.0,1335000.0,1355000.0,166697.0
2014-07-28,1355000.0,1367000.0,1344000.0,1358000.0,172552.0
2014-07-29,1355000.0,1388000.0,1353000.0,1386000.0,255168.0
2014-07-30,1388000.0,1408000.0,1374000.0,1395000.0,346017.0
2014-07-31,1374000.0,1385000.0,1336000.0,1343000.0,484184.0
2014-08-01,1305000.0,1328000.0,1292000.0,1292000.0,551428.0
2014-08-04,1300000.0,1317000.0,1291000.0,1317000.0,238315.0
2014-08-05,1301000.0,1321000.0,1300000.0,1316000.0,172113.0
2014-08-06,1306000.0,1316000.0,1295000.0,1300000.0,214939.0
2014-08-07,1300000.0,1302000.0,1285000.0,1290000.0,184976.0
2014-08-08,1284000.0,1285000.0,1248000.0,1250000.0,393006.0
2014-08-11,1275000.0,1282000.0,1257000.0,1270000.0,306308.0
2014-08-12,1270000.0,1294000.0,1262000.0,1266000.0,179319.0
2014-08-13,1275000.0,1275000.0,1248000.0,1264000.0,254690.0
2014-08-14,1274000.0,1282000.0,1254000.0,1261000.0,204628.0
2014-08-18,1279000.0,1280000.0,1250000.0,1250000.0,208979.0
2014-08-19,1264000.0,1273000.0,1253000.0,1254000.0,193249.0
2014-08-20,1264000.0,1271000.0,1251000.0,1261000.0,187481.0
2014-08-21,1255000.0,1261000.0,1231000.0,1235000.0,339029.0
2014-08-22,1245000.0,1247000.0,1235000.0,1247000.0,163446.0
2014-08-25,1231000.0,1231000.0,1221000.0,1228000.0,225130.0
2014-08-26,1235000.0,1235000.0,1221000.0,1222000.0,210681.0
2014-08-27,1223000.0,1237000.0,1222000.0,1230000.0,241402.0
2014-08-28,1258000.0,1258000.0,1236000.0,1242000.0,191394.0
2014-08-29,1238000.0,1238000.0,1228000.0,1234000.0,286601.0
2014-09-01,1236000.0,1237000.0,1224000.0,1226000.0,107116.0
2014-09-02,1221000.0,1225000.0,1194000.0,1194000.0,314024.0
2014-09-03,1200000.0,1200000.0,1180000.0,1189000.0,401877.0
2014-09-04,1210000.0,1216000.0,1202000.0,1210000.0,236799.0
2014-09-05,1215000.0,1216000.0,1195000.0,1201000.0,209951.0
2014-09-11,1200000.0,1207000.0,1192000.0,1192000.0,434149.0
2014-09-12,1200000.0,1208000.0,1200000.0,1201000.0,204085.0
2014-09-15,1207000.0,1208000.0,1196000.0,1200000.0,139851.0
2014-09-16,1208000.0,1215000.0,1201000.0,1206000.0,135477.0
2014-09-17,1207000.0,1226000.0,1207000.0,1226000.0,141127.0
2014-09-18,1230000.0,1230000.0,1204000.0,1210000.0,188976.0
2014-09-19,1223000.0,1223000.0,1206000.0,1210000.0,253469.0
2014-09-22,1204000.0,1204000.0,1180000.0,1188000.0,319837.0
2014-09-23,1178000.0,1185000.0,1161000.0,1161000.0,388174.0
2014-09-24,1152000.0,1161000.0,1141000.0,1150000.0,311004.0
2014-09-25,1162000.0,1166000.0,1147000.0,1156000.0,312455.0
2014-09-26,1152000.0,1185000.0,1148000.0,1185000.0,247410.0
2014-09-29,1193000.0,1200000.0,1170000.0,1195000.0,183467.0
2014-09-30,1185000.0,1188000.0,1165000.0,1184000.0,232470.0
2014-10-01,1174000.0,1183000.0,1156000.0,1156000.0,219528.0
2014-10-02,1165000.0,1165000.0,1141000.0,1141000.0,248615.0
2014-10-06,1145000.0,1156000.0,1138000.0,1151000.0,210766.0
2014-10-07,1162000.0,1186000.0,1162000.0,1162000.0,191688.0
2014-10-08,1142000.0,1151000.0,1124000.0,1130000.0,292028.0
2014-10-10,1100000.0,1114000.0,1099000.0,1105000.0,435973.0
2014-10-13,1082000.0,1127000.0,1078000.0,1108000.0,225426.0
2014-10-14,1127000.0,1146000.0,1120000.0,1127000.0,331046.0
2014-10-15,1128000.0,1145000.0,1120000.0,1125000.0,280423.0
2014-10-16,1116000.0,1121000.0,1104000.0,1115000.0,253583.0
2014-10-17,1106000.0,1115000.0,1087000.0,1089000.0,307831.0
2014-10-20,1115000.0,1117000.0,1101000.0,1106000.0,188477.0
2014-10-21,1094000.0,1100000.0,1081000.0,1083000.0,234382.0
2014-10-22,1097000.0,1104000.0,1090000.0,1104000.0,218717.0
2014-10-23,1113000.0,1113000.0,1090000.0,1094000.0,167028.0
2014-10-24,1103000.0,1112000.0,1092000.0,1112000.0,154398.0
2014-10-27,1101000.0,1111000.0,1087000.0,1095000.0,167371.0
2014-10-28,1090000.0,1100000.0,1086000.0,1091000.0,124555.0
2014-10-29,1100000.0,1130000.0,1090000.0,1130000.0,270610.0
2014-10-30,1129000.0,1183000.0,1115000.0,1181000.0,485261.0
2014-10-31,1198000.0,1250000.0,1185000.0,1244000.0,723729.0
2014-11-03,1250000.0,1252000.0,1216000.0,1235000.0,263940.0
2014-11-04,1219000.0,1242000.0,1205000.0,1217000.0,237045.0
2014-11-05,1215000.0,1225000.0,1194000.0,1202000.0,187182.0
2014-11-06,1198000.0,1210000.0,1193000.0,1204000.0,168497.0
2014-11-07,1218000.0,1218000.0,1195000.0,1206000.0,107688.0
2014-11-10,1226000.0,1269000.0,1222000.0,1268000.0,352318.0
2014-11-11,1255000.0,1261000.0,1227000.0,1231000.0,223970.0
2014-11-12,1231000.0,1234000.0,1219000.0,1230000.0,181449.0
2014-11-13,1228000.0,1232000.0,1199000.0,1200000.0,230151.0
2014-11-14,1201000.0,1201000.0,1180000.0,1194000.0,180992.0
2014-11-17,1190000.0,1220000.0,1182000.0,1205000.0,190967.0
2014-11-18,1220000.0,1227000.0,1215000.0,1220000.0,202657.0
2014-11-19,1238000.0,1238000.0,1212000.0,1218000.0,211706.0
2014-11-20,1206000.0,1220000.0,1206000.0,1210000.0,114872.0
2014-11-21,1219000.0,1226000.0,1217000.0,1223000.0,183372.0
2014-11-24,1247000.0,1248000.0,1210000.0,1220000.0,204444.0
2014-11-25,1224000.0,1224000.0,1190000.0,1190000.0,348025.0
2014-11-26,1190000.0,1211000.0,1182000.0,1201000.0,222634.0
2014-11-27,1273000.0,1301000.0,1264000.0,1264000.0,843167.0
2014-11-28,1295000.0,1296000.0,1274000.0,1287000.0,193564.0
2014-12-01,1294000.0,1298000.0,1287000.0,1295000.0,256399.0
2014-12-02,1295000.0,1295000.0,1266000.0,1295000.0,179222.0
2014-12-03,1300000.0,1301000.0,1295000.0,1298000.0,176584.0
2014-12-04,1302000.0,1303000.0,1298000.0,1300000.0,174845.0
2014-12-05,1314000.0,1314000.0,1300000.0,1302000.0,94308.0
2014-12-08,1303000.0,1321000.0,1302000.0,1319000.0,157879.0
2014-12-09,1319000.0,1357000.0,1319000.0,1349000.0,269539.0
2014-12-10,1346000.0,1346000.0,1317000.0,1317000.0,304944.0
2014-12-11,1317000.0,1319000.0,1294000.0,1305000.0,401712.0
2014-12-12,1303000.0,1304000.0,1274000.0,1286000.0,286304.0
2014-12-15,1280000.0,1280000.0,1260000.0,1273000.0,284495.0
2014-12-16,1270000.0,1289000.0,1268000.0,1279000.0,253907.0
2014-12-17,1279000.0,1283000.0,1253000.0,1266000.0,250041.0
2014-12-18,1266000.0,1279000.0,1252000.0,1266000.0,234196.0
2014-12-19,1294000.0,1328000.0,1287000.0,1328000.0,292899.0
2014-12-22,1345000.0,1347000.0,1318000.0,1345000.0,345741.0
2014-12-23,1346000.0,1349000.0,1337000.0,1339000.0,213719.0
2014-12-24,1339000.0,1343000.0,1339000.0,1343000.0,114026.0
2014-12-26,1343000.0,1355000.0,1343000.0,1352000.0,226092.0
2014-12-29,1345000.0,1347000.0,1329000.0,1329000.0,192508.0
2014-12-30,1330000.0,1335000.0,1321000.0,1327000.0,211811.0
2015-01-02,1340000.0,1340000.0,1327000.0,1330000.0,159886.0
2015-01-05,1336000.0,1336000.0,1313000.0,1333000.0,201983.0
2015-01-06,1315000.0,1317000.0,1288000.0,1295000.0,304365.0
2015-01-07,1294000.0,1311000.0,1282000.0,1307000.0,283314.0
2015-01-08,1339000.0,1339000.0,1310000.0,1314000.0,248432.0
2015-01-09,1314000.0,1322000.0,1314000.0,1314000.0,166024.0
2015-01-12,1313000.0,1319000.0,1301000.0,1316000.0,154351.0
2015-01-13,1314000.0,1340000.0,1300000.0,1339000.0,240620.0
2015-01-14,1339000.0,1355000.0,1335000.0,1345000.0,283081.0
2015-01-15,1345000.0,1349000.0,1329000.0,1334000.0,246886.0
2015-01-16,1334000.0,1334000.0,1313000.0,1316000.0,265856.0
2015-01-19,1329000.0,1349000.0,1320000.0,1343000.0,132117.0
2015-01-20,1350000.0,1372000.0,1345000.0,1372000.0,263665.0
2015-01-21,1367000.0,1395000.0,1360000.0,1395000.0,296517.0
2015-01-22,1398000.0,1399000.0,1378000.0,1378000.0,321030.0
2015-01-23,1400000.0,1400000.0,1377000.0,1386000.0,254907.0
2015-01-26,1375000.0,1395000.0,1364000.0,1389000.0,202924.0
2015-01-27,1375000.0,1400000.0,1374000.0,1400000.0,198957.0
2015-01-28,1386000.0,1390000.0,1374000.0,1378000.0,181784.0
2015-01-29,1368000.0,1395000.0,1357000.0,1360000.0,253794.0
2015-01-30,1360000.0,1377000.0,1360000.0,1365000.0,290431.0
2015-02-02,1365000.0,1377000.0,1356000.0,1368000.0,197682.0
2015-02-03,1380000.0,1380000.0,1359000.0,1366000.0,113050.0
2015-02-04,1375000.0,1381000.0,1359000.0,1359000.0,185927.0
2015-02-05,1359000.0,1369000.0,1346000.0,1358000.0,127415.0
